location,datetime,temp_c,condition,humidity,wind_kph,pressure_mb,chance_of_rain,lat,lon
Singapore,2025-05-06 16:00,29.8,Partly Cloudy ,69,13.7,1007.0,0,1.293,103.856
Singapore,2025-05-06 17:00,29.8,Partly Cloudy ,69,11.9,1007.0,0,1.293,103.856
Singapore,2025-05-06 18:00,29.7,Partly Cloudy ,69,9.0,1007.0,0,1.293,103.856
Singapore,2025-05-06 19:00,29.4,Sunny,73,11.2,1007.0,0,1.293,103.856
Singapore,2025-05-06 20:00,29.3,Partly Cloudy ,74,13.7,1008.0,0,1.293,103.856
Singapore,2025-05-06 21:00,29.0,Clear ,76,15.5,1009.0,0,1.293,103.856
Singapore,2025-05-06 22:00,28.9,Partly Cloudy ,76,16.6,1009.0,0,1.293,103.856
Singapore,2025-05-06 23:00,28.9,Patchy rain nearby,76,15.1,1009.0,100,1.293,103.856
Singapore,2025-05-07 00:00,28.8,Patchy rain nearby,76,12.6,1009.0,100,1.293,103.856
Singapore,2025-05-07 01:00,28.3,Patchy rain nearby,77,7.9,1009.0,100,1.293,103.856
Singapore,2025-05-07 02:00,28.8,Patchy rain nearby,74,7.2,1008.0,83,1.293,103.856
Singapore,2025-05-07 03:00,28.7,Partly Cloudy ,73,7.9,1007.0,0,1.293,103.856
Singapore,2025-05-07 04:00,28.2,Patchy rain nearby,75,6.1,1007.0,100,1.293,103.856
Singapore,2025-05-07 05:00,28.4,Patchy rain nearby,73,6.8,1008.0,64,1.293,103.856
Singapore,2025-05-07 06:00,28.5,Partly Cloudy ,72,6.5,1008.0,0,1.293,103.856
Singapore,2025-05-07 07:00,28.4,Patchy rain nearby,72,5.4,1009.0,66,1.293,103.856
Singapore,2025-05-07 08:00,28.8,Partly Cloudy ,70,4.7,1009.0,0,1.293,103.856
Singapore,2025-05-07 09:00,29.2,Partly Cloudy ,68,6.1,1010.0,0,1.293,103.856
Singapore,2025-05-07 10:00,29.7,Partly Cloudy ,66,8.3,1010.0,0,1.293,103.856
Singapore,2025-05-07 11:00,30.0,Sunny,65,11.2,1010.0,0,1.293,103.856
Singapore,2025-05-07 12:00,30.2,Sunny,66,14.0,1009.0,0,1.293,103.856
Singapore,2025-05-07 13:00,30.1,Partly Cloudy ,68,15.8,1008.0,0,1.293,103.856
Singapore,2025-05-07 14:00,30.1,Partly Cloudy ,68,16.9,1007.0,0,1.293,103.856
Singapore,2025-05-07 15:00,30.0,Partly Cloudy ,68,15.5,1006.0,0,1.293,103.856
Singapore,2025-05-07 16:00,29.9,Partly Cloudy ,67,13.7,1006.0,0,1.293,103.856
Singapore,2025-05-07 17:00,29.9,Sunny,67,10.8,1006.0,0,1.293,103.856
Singapore,2025-05-07 18:00,29.8,Partly Cloudy ,67,8.3,1006.0,0,1.293,103.856
Singapore,2025-05-07 19:00,29.4,Partly Cloudy ,70,10.1,1007.0,0,1.293,103.856
Singapore,2025-05-07 20:00,29.3,Partly Cloudy ,71,10.1,1007.0,0,1.293,103.856
Singapore,2025-05-07 21:00,29.2,Partly Cloudy ,71,9.7,1008.0,0,1.293,103.856
Singapore,2025-05-07 22:00,29.2,Partly Cloudy ,72,9.4,1009.0,0,1.293,103.856
Singapore,2025-05-07 23:00,29.1,Partly Cloudy ,72,7.9,1009.0,0,1.293,103.856
Singapore,2025-05-08 00:00,29.0,Clear ,72,7.2,1008.0,0,1.293,103.856
Singapore,2025-05-08 01:00,28.9,Clear ,72,6.1,1008.0,0,1.293,103.856
Singapore,2025-05-08 02:00,28.8,Patchy rain nearby,72,4.7,1007.0,100,1.293,103.856
Singapore,2025-05-08 03:00,28.2,Patchy rain nearby,74,4.3,1007.0,100,1.293,103.856
Singapore,2025-05-08 04:00,28.1,Patchy rain nearby,75,10.1,1007.0,100,1.293,103.856
Singapore,2025-05-08 05:00,28.2,Patchy rain nearby,75,10.4,1008.0,100,1.293,103.856
Singapore,2025-05-08 06:00,28.2,Partly Cloudy ,75,12.2,1008.0,0,1.293,103.856
Singapore,2025-05-08 07:00,28.2,Patchy rain nearby,76,14.0,1008.0,100,1.293,103.856
Singapore,2025-05-08 08:00,28.6,Partly Cloudy ,75,14.4,1009.0,0,1.293,103.856
Singapore,2025-05-08 09:00,29.3,Patchy rain nearby,72,15.5,1010.0,100,1.293,103.856
Singapore,2025-05-08 10:00,29.6,Patchy rain nearby,70,15.8,1010.0,80,1.293,103.856
Singapore,2025-05-08 11:00,29.8,Partly Cloudy ,69,16.2,1009.0,0,1.293,103.856
Singapore,2025-05-08 12:00,29.8,Sunny,70,17.3,1009.0,0,1.293,103.856
Singapore,2025-05-08 13:00,29.8,Partly Cloudy ,70,18.7,1008.0,0,1.293,103.856
Singapore,2025-05-08 14:00,29.8,Sunny,70,18.4,1007.0,0,1.293,103.856
Singapore,2025-05-08 15:00,29.9,Sunny,69,17.6,1007.0,0,1.293,103.856
Singapore,2025-05-08 16:00,29.9,Sunny,70,16.2,1006.0,0,1.293,103.856
Singapore,2025-05-08 17:00,29.8,Sunny,70,13.3,1006.0,0,1.293,103.856
Singapore,2025-05-08 18:00,29.8,Sunny,70,10.4,1006.0,0,1.293,103.856
Singapore,2025-05-08 19:00,29.5,Sunny,71,9.0,1007.0,0,1.293,103.856
Singapore,2025-05-08 20:00,29.4,Partly Cloudy ,71,8.3,1008.0,0,1.293,103.856
Singapore,2025-05-08 21:00,29.2,Clear ,71,6.8,1008.0,0,1.293,103.856
Singapore,2025-05-08 22:00,29.0,Partly Cloudy ,71,5.0,1009.0,0,1.293,103.856
Singapore,2025-05-08 23:00,28.8,Clear ,71,3.6,1009.0,0,1.293,103.856
Singapore,2025-05-09 00:00,28.7,Clear ,71,2.9,1009.0,0,1.293,103.856
Singapore,2025-05-09 01:00,28.6,Clear ,71,2.5,1009.0,0,1.293,103.856
Singapore,2025-05-09 02:00,28.6,Clear ,71,1.8,1008.0,0,1.293,103.856
Singapore,2025-05-09 03:00,28.5,Clear ,72,4.0,1008.0,0,1.293,103.856
Singapore,2025-05-09 04:00,28.5,Clear ,73,6.5,1008.0,0,1.293,103.856
Singapore,2025-05-09 05:00,28.4,Clear ,73,8.6,1008.0,0,1.293,103.856
Singapore,2025-05-09 06:00,28.6,Clear ,73,9.4,1009.0,0,1.293,103.856
Singapore,2025-05-09 07:00,28.7,Sunny,73,9.7,1009.0,0,1.293,103.856
Singapore,2025-05-09 08:00,28.8,Sunny,73,10.4,1009.0,0,1.293,103.856
Singapore,2025-05-09 09:00,29.2,Patchy rain nearby,72,12.2,1010.0,100,1.293,103.856
Singapore,2025-05-09 10:00,29.6,Sunny,70,14.0,1010.0,100,1.293,103.856
Singapore,2025-05-09 11:00,30.1,Patchy rain nearby,68,15.8,1010.0,100,1.293,103.856
Singapore,2025-05-09 12:00,29.9,Patchy rain nearby,69,16.2,1009.0,100,1.293,103.856
Singapore,2025-05-09 13:00,29.8,Patchy rain nearby,69,16.2,1008.0,100,1.293,103.856
Singapore,2025-05-09 14:00,29.7,Patchy rain nearby,70,16.6,1008.0,76,1.293,103.856
Singapore,2025-05-09 15:00,29.8,Sunny,69,14.4,1007.0,51,1.293,103.856
Singapore,2025-05-09 16:00,29.8,Patchy rain nearby,68,11.9,1006.0,25,1.293,103.856
Singapore,2025-05-09 17:00,29.8,Sunny,67,9.7,1006.0,0,1.293,103.856
Singapore,2025-05-09 18:00,29.7,Partly Cloudy ,67,9.0,1006.0,0,1.293,103.856
Singapore,2025-05-09 19:00,29.6,Sunny,68,7.9,1007.0,0,1.293,103.856
Singapore,2025-05-09 20:00,29.5,Partly Cloudy ,69,7.2,1008.0,0,1.293,103.856
Singapore,2025-05-09 21:00,29.4,Partly Cloudy ,70,7.6,1008.0,0,1.293,103.856
Singapore,2025-05-09 22:00,29.4,Partly Cloudy ,71,7.9,1009.0,0,1.293,103.856
Singapore,2025-05-09 23:00,29.3,Partly Cloudy ,72,8.3,1009.0,0,1.293,103.856
Singapore,2025-05-10 00:00,29.1,Clear ,72,8.6,1008.0,0,1.293,103.856
Singapore,2025-05-10 01:00,29.0,Partly Cloudy ,72,9.4,1008.0,0,1.293,103.856
Singapore,2025-05-10 02:00,28.9,Clear ,72,9.7,1007.0,0,1.293,103.856
Singapore,2025-05-10 03:00,28.8,Clear ,72,7.9,1007.0,0,1.293,103.856
Singapore,2025-05-10 04:00,28.7,Clear ,72,6.1,1007.0,0,1.293,103.856
Singapore,2025-05-10 05:00,28.5,Clear ,72,4.3,1007.0,0,1.293,103.856
Singapore,2025-05-10 06:00,28.6,Patchy rain nearby,72,5.0,1008.0,28,1.293,103.856
Singapore,2025-05-10 07:00,28.6,Sunny,72,6.1,1008.0,55,1.293,103.856
Singapore,2025-05-10 08:00,28.7,Patchy rain nearby,73,6.8,1009.0,100,1.293,103.856
Singapore,2025-05-10 09:00,29.1,Patchy rain nearby,71,7.9,1009.0,100,1.293,103.856
Singapore,2025-05-10 10:00,29.5,Patchy rain nearby,69,9.0,1009.0,100,1.293,103.856
Singapore,2025-05-10 11:00,29.8,Patchy rain nearby,68,10.1,1009.0,100,1.293,103.856
Singapore,2025-05-10 12:00,29.9,Patchy rain nearby,68,11.9,1009.0,100,1.293,103.856
Singapore,2025-05-10 13:00,30.0,Patchy rain nearby,68,13.7,1008.0,100,1.293,103.856
Singapore,2025-05-10 14:00,30.1,Patchy rain nearby,68,15.5,1007.0,88,1.293,103.856
Singapore,2025-05-10 15:00,30.1,Patchy rain nearby,68,15.1,1007.0,81,1.293,103.856
Singapore,2025-05-10 16:00,30.1,Patchy rain nearby,68,14.4,1006.0,75,1.293,103.856
Singapore,2025-05-10 17:00,30.1,Patchy rain nearby,68,14.0,1006.0,68,1.293,103.856
Singapore,2025-05-10 18:00,29.9,Patchy rain nearby,69,11.9,1006.0,67,1.293,103.856
Singapore,2025-05-10 19:00,29.8,Patchy rain nearby,70,10.1,1007.0,65,1.293,103.856
Singapore,2025-05-10 20:00,29.6,Patchy rain nearby,70,7.9,1007.0,64,1.293,103.856
Singapore,2025-05-10 21:00,29.5,Clear ,71,7.6,1008.0,43,1.293,103.856
Singapore,2025-05-10 22:00,29.4,Patchy rain nearby,71,7.6,1008.0,21,1.293,103.856
Singapore,2025-05-10 23:00,29.3,Clear ,72,7.2,1008.0,0,1.293,103.856
Tokyo,2025-05-04 00:00,17.4,Clear ,64,1.8,1005.0,0,35.6895,139.6917
Tokyo,2025-05-04 01:00,17.3,Clear ,64,4.3,1004.0,0,35.6895,139.6917
Tokyo,2025-05-04 02:00,17.0,Clear ,67,1.8,1004.0,0,35.6895,139.6917
Tokyo,2025-05-04 03:00,16.8,Clear ,68,0.7,1004.0,0,35.6895,139.6917
Tokyo,2025-05-04 04:00,16.6,Clear ,69,2.2,1004.0,0,35.6895,139.6917
Tokyo,2025-05-04 05:00,16.4,Partly Cloudy ,70,1.1,1004.0,0,35.6895,139.6917
Tokyo,2025-05-04 06:00,16.6,Sunny,70,0.7,1004.0,0,35.6895,139.6917
Tokyo,2025-05-04 07:00,17.3,Patchy rain nearby,67,2.2,1004.0,78,35.6895,139.6917
Tokyo,2025-05-04 08:00,18.1,Patchy rain nearby,63,0.7,1004.0,66,35.6895,139.6917
Tokyo,2025-05-04 09:00,19.1,Sunny,59,2.5,1004.0,0,35.6895,139.6917
Tokyo,2025-05-04 10:00,20.3,Sunny,54,2.9,1004.0,0,35.6895,139.6917
Tokyo,2025-05-04 11:00,21.3,Sunny,51,3.6,1003.0,0,35.6895,139.6917
Tokyo,2025-05-04 12:00,21.9,Sunny,50,5.8,1002.0,0,35.6895,139.6917
Tokyo,2025-05-04 13:00,23.1,Partly cloudy,57,8.3,1002.0,89,35.6895,139.6917
Tokyo,2025-05-04 14:00,24.0,Patchy rain nearby,44,7.2,1001.0,89,35.6895,139.6917
Tokyo,2025-05-04 15:00,24.6,Patchy rain nearby,40,6.8,1001.0,71,35.6895,139.6917
Tokyo,2025-05-04 16:00,23.6,Patchy rain nearby,42,17.3,1002.0,100,35.6895,139.6917
Tokyo,2025-05-04 17:00,21.6,Patchy rain nearby,48,27.0,1003.0,100,35.6895,139.6917
Tokyo,2025-05-04 18:00,19.5,Patchy rain nearby,54,33.5,1005.0,80,35.6895,139.6917
Tokyo,2025-05-04 19:00,18.7,Partly Cloudy ,56,29.9,1006.0,0,35.6895,139.6917
Tokyo,2025-05-04 20:00,18.1,Partly Cloudy ,58,22.7,1008.0,0,35.6895,139.6917
Tokyo,2025-05-04 21:00,17.8,Partly Cloudy ,57,15.1,1009.0,0,35.6895,139.6917
Tokyo,2025-05-04 22:00,17.8,Partly Cloudy ,56,10.1,1009.0,0,35.6895,139.6917
Tokyo,2025-05-04 23:00,17.6,Clear ,55,9.0,1009.0,0,35.6895,139.6917
Tokyo,2025-05-05 00:00,17.2,Clear ,53,7.6,1010.0,0,35.6895,139.6917
Tokyo,2025-05-05 01:00,16.9,Clear ,53,4.3,1010.0,0,35.6895,139.6917
Tokyo,2025-05-05 02:00,16.6,Clear ,54,6.1,1010.0,0,35.6895,139.6917
Tokyo,2025-05-05 03:00,16.4,Clear ,58,12.2,1010.0,0,35.6895,139.6917
Tokyo,2025-05-05 04:00,16.0,Clear ,61,14.0,1011.0,0,35.6895,139.6917
Tokyo,2025-05-05 05:00,15.8,Sunny,61,15.1,1011.0,0,35.6895,139.6917
Tokyo,2025-05-05 06:00,16.1,Sunny,59,16.6,1012.0,0,35.6895,139.6917
Tokyo,2025-05-05 07:00,16.6,Sunny,55,13.3,1012.0,0,35.6895,139.6917
Tokyo,2025-05-05 08:00,17.3,Patchy rain nearby,54,10.1,1012.0,77,35.6895,139.6917
Tokyo,2025-05-05 09:00,18.0,Patchy rain nearby,54,5.4,1013.0,60,35.6895,139.6917
Tokyo,2025-05-05 10:00,18.9,Sunny,52,4.7,1012.0,0,35.6895,139.6917
Tokyo,2025-05-05 11:00,20.0,Sunny,47,7.9,1012.0,0,35.6895,139.6917
Tokyo,2025-05-05 12:00,21.0,Sunny,43,9.7,1012.0,0,35.6895,139.6917
Tokyo,2025-05-05 13:00,21.9,Sunny,40,13.3,1011.0,0,35.6895,139.6917
Tokyo,2025-05-05 14:00,21.9,Partly Cloudy ,42,19.1,1012.0,0,35.6895,139.6917
Tokyo,2025-05-05 15:00,21.7,Cloudy ,44,24.5,1011.0,0,35.6895,139.6917
Tokyo,2025-05-05 16:00,20.4,Partly Cloudy ,49,26.3,1012.0,0,35.6895,139.6917
Tokyo,2025-05-05 17:00,20.0,Partly Cloudy ,47,22.0,1012.0,0,35.6895,139.6917
Tokyo,2025-05-05 18:00,19.5,Partly Cloudy ,42,22.3,1013.0,0,35.6895,139.6917
Tokyo,2025-05-05 19:00,18.8,Partly Cloudy ,44,18.7,1014.0,0,35.6895,139.6917
Tokyo,2025-05-05 20:00,18.4,Partly Cloudy ,48,14.4,1014.0,0,35.6895,139.6917
Tokyo,2025-05-05 21:00,18.3,Partly Cloudy ,51,11.2,1015.0,0,35.6895,139.6917
Tokyo,2025-05-05 22:00,18.1,Partly Cloudy ,51,7.9,1014.0,0,35.6895,139.6917
Tokyo,2025-05-05 23:00,18.0,Partly Cloudy ,52,6.5,1014.0,0,35.6895,139.6917
Tokyo,2025-05-06 00:00,17.9,Partly Cloudy ,52,7.9,1013.0,0,35.6895,139.6917
Tokyo,2025-05-06 01:00,17.8,Partly Cloudy ,54,8.3,1013.0,0,35.6895,139.6917
Tokyo,2025-05-06 02:00,17.6,Partly Cloudy ,56,7.6,1013.0,0,35.6895,139.6917
Tokyo,2025-05-06 03:00,17.4,Partly Cloudy ,59,7.6,1012.0,0,35.6895,139.6917
Tokyo,2025-05-06 04:00,17.1,Partly Cloudy ,63,9.4,1012.0,0,35.6895,139.6917
Tokyo,2025-05-06 05:00,17.1,Partly Cloudy ,62,6.5,1012.0,0,35.6895,139.6917
Tokyo,2025-05-06 06:00,17.3,Cloudy ,58,7.2,1012.0,0,35.6895,139.6917
Tokyo,2025-05-06 07:00,17.9,Partly Cloudy ,52,9.4,1012.0,0,35.6895,139.6917
Tokyo,2025-05-06 08:00,18.4,Overcast ,50,11.2,1011.0,0,35.6895,139.6917
Tokyo,2025-05-06 09:00,18.0,Overcast ,53,10.8,1011.0,0,35.6895,139.6917
Tokyo,2025-05-06 10:00,18.0,Patchy rain nearby,55,14.4,1010.0,86,35.6895,139.6917
Tokyo,2025-05-06 11:00,17.6,Patchy rain nearby,58,15.1,1010.0,53,35.6895,139.6917
Tokyo,2025-05-06 12:00,17.2,Patchy rain nearby,56,8.3,1009.0,86,35.6895,139.6917
Tokyo,2025-05-06 13:00,16.7,Light drizzle,58,1.4,1008.0,100,35.6895,139.6917
Tokyo,2025-05-06 14:00,15.7,Light drizzle,67,5.4,1007.0,100,35.6895,139.6917
Tokyo,2025-05-06 15:00,14.9,Light rain,75,7.9,1007.0,100,35.6895,139.6917
Tokyo,2025-05-06 16:00,14.2,Moderate rain,79,10.8,1007.0,100,35.6895,139.6917
Tokyo,2025-05-06 17:00,13.7,Light rain,83,15.1,1005.0,100,35.6895,139.6917
Tokyo,2025-05-06 18:00,13.6,Light rain,81,10.4,1005.0,100,35.6895,139.6917
Tokyo,2025-05-06 19:00,13.6,Light drizzle,82,12.6,1004.0,100,35.6895,139.6917
Tokyo,2025-05-06 20:00,13.8,Light drizzle,82,13.3,1004.0,100,35.6895,139.6917
Tokyo,2025-05-06 21:00,13.8,Light rain,83,13.7,1003.0,100,35.6895,139.6917
Tokyo,2025-05-06 22:00,13.8,Light drizzle,85,15.1,1003.0,100,35.6895,139.6917
Tokyo,2025-05-06 23:00,13.8,Light rain,86,19.4,1002.0,100,35.6895,139.6917
Tokyo,2025-05-07 00:00,14.0,Light drizzle,85,22.3,1002.0,100,35.6895,139.6917
Tokyo,2025-05-07 01:00,13.8,Light rain,87,22.0,1001.0,100,35.6895,139.6917
Tokyo,2025-05-07 02:00,13.7,Patchy rain nearby,86,16.6,1000.0,100,35.6895,139.6917
Tokyo,2025-05-07 03:00,13.9,Cloudy ,84,14.4,1000.0,0,35.6895,139.6917
Tokyo,2025-05-07 04:00,14.1,Clear ,83,13.7,1001.0,0,35.6895,139.6917
Tokyo,2025-05-07 05:00,14.0,Sunny,82,7.6,1001.0,0,35.6895,139.6917
Tokyo,2025-05-07 06:00,14.4,Sunny,78,4.0,1002.0,0,35.6895,139.6917
Tokyo,2025-05-07 07:00,15.5,Sunny,72,6.5,1003.0,0,35.6895,139.6917
Tokyo,2025-05-07 08:00,16.7,Partly Cloudy ,67,7.2,1004.0,0,35.6895,139.6917
Tokyo,2025-05-07 09:00,18.2,Partly Cloudy ,59,9.7,1004.0,0,35.6895,139.6917
Tokyo,2025-05-07 10:00,19.2,Partly Cloudy ,49,16.2,1005.0,0,35.6895,139.6917
Tokyo,2025-05-07 11:00,20.4,Partly Cloudy ,44,19.1,1005.0,0,35.6895,139.6917
Tokyo,2025-05-07 12:00,21.5,Sunny,40,19.4,1005.0,0,35.6895,139.6917
Tokyo,2025-05-07 13:00,22.2,Sunny,37,19.4,1005.0,0,35.6895,139.6917
Tokyo,2025-05-07 14:00,22.6,Partly Cloudy ,36,18.7,1005.0,0,35.6895,139.6917
Tokyo,2025-05-07 15:00,22.5,Partly Cloudy ,36,16.9,1006.0,0,35.6895,139.6917
Tokyo,2025-05-07 16:00,21.9,Partly Cloudy ,36,18.4,1007.0,0,35.6895,139.6917
Tokyo,2025-05-07 17:00,21.3,Partly Cloudy ,36,18.0,1007.0,0,35.6895,139.6917
Tokyo,2025-05-07 18:00,20.5,Patchy rain nearby,39,15.5,1009.0,82,35.6895,139.6917
Tokyo,2025-05-07 19:00,19.5,Patchy rain nearby,48,9.0,1010.0,100,35.6895,139.6917
Tokyo,2025-05-07 20:00,18.6,Patchy rain nearby,55,3.2,1011.0,100,35.6895,139.6917
Tokyo,2025-05-07 21:00,17.9,Light rain shower,59,3.2,1012.0,100,35.6895,139.6917
Tokyo,2025-05-07 22:00,17.4,Light rain shower,62,6.8,1013.0,100,35.6895,139.6917
Tokyo,2025-05-07 23:00,16.7,Light rain shower,62,6.8,1014.0,100,35.6895,139.6917
Tokyo,2025-05-08 00:00,15.8,Light rain shower,62,11.9,1014.0,100,35.6895,139.6917
Tokyo,2025-05-08 01:00,15.2,Light rain shower,59,16.2,1015.0,100,35.6895,139.6917
Tokyo,2025-05-08 02:00,14.5,Light rain,64,15.8,1015.0,100,35.6895,139.6917
Tokyo,2025-05-08 03:00,13.6,Light rain,70,18.4,1016.0,100,35.6895,139.6917
Tokyo,2025-05-08 04:00,13.0,Light drizzle,72,19.1,1017.0,100,35.6895,139.6917
Tokyo,2025-05-08 05:00,12.9,Light drizzle,72,19.4,1017.0,100,35.6895,139.6917
Tokyo,2025-05-08 06:00,12.7,Light drizzle,73,18.7,1018.0,100,35.6895,139.6917
Tokyo,2025-05-08 07:00,12.5,Light drizzle,74,19.1,1019.0,100,35.6895,139.6917
Tokyo,2025-05-08 08:00,12.5,Light drizzle,75,17.6,1020.0,100,35.6895,139.6917
Tokyo,2025-05-08 09:00,12.4,Light drizzle,75,18.4,1020.0,100,35.6895,139.6917
Tokyo,2025-05-08 10:00,12.6,Patchy rain nearby,73,15.1,1020.0,100,35.6895,139.6917
Tokyo,2025-05-08 11:00,14.1,Patchy rain nearby,66,14.0,1020.0,70,35.6895,139.6917
Tokyo,2025-05-08 12:00,15.3,Partly Cloudy ,61,14.0,1020.0,0,35.6895,139.6917
Tokyo,2025-05-08 13:00,16.4,Partly Cloudy ,57,13.3,1019.0,0,35.6895,139.6917
Tokyo,2025-05-08 14:00,17.1,Partly Cloudy ,54,11.2,1019.0,0,35.6895,139.6917
Tokyo,2025-05-08 15:00,17.7,Sunny,52,10.1,1019.0,0,35.6895,139.6917
Tokyo,2025-05-08 16:00,17.9,Partly Cloudy ,51,10.1,1020.0,0,35.6895,139.6917
Tokyo,2025-05-08 17:00,17.9,Partly Cloudy ,52,10.4,1020.0,0,35.6895,139.6917
Tokyo,2025-05-08 18:00,17.3,Sunny,56,13.3,1021.0,0,35.6895,139.6917
Tokyo,2025-05-08 19:00,16.6,Clear ,61,15.1,1021.0,0,35.6895,139.6917
Tokyo,2025-05-08 20:00,16.0,Clear ,63,15.1,1023.0,0,35.6895,139.6917
Tokyo,2025-05-08 21:00,15.6,Clear ,62,13.0,1023.0,0,35.6895,139.6917
Tokyo,2025-05-08 22:00,15.4,Clear ,61,10.4,1023.0,0,35.6895,139.6917
Tokyo,2025-05-08 23:00,15.2,Clear ,61,8.3,1024.0,0,35.6895,139.6917
Tokyo,2025-05-09 00:00,15.0,Clear ,60,5.8,1024.0,0,35.6895,139.6917
Tokyo,2025-05-09 01:00,14.8,Clear ,60,5.0,1024.0,0,35.6895,139.6917
Tokyo,2025-05-09 02:00,14.7,Clear ,61,4.0,1024.0,0,35.6895,139.6917
Tokyo,2025-05-09 03:00,14.6,Clear ,62,3.2,1024.0,0,35.6895,139.6917
Tokyo,2025-05-09 04:00,14.6,Clear ,61,4.3,1024.0,0,35.6895,139.6917
Tokyo,2025-05-09 05:00,14.6,Sunny,61,5.0,1025.0,0,35.6895,139.6917
Tokyo,2025-05-09 06:00,14.6,Sunny,61,6.1,1025.0,0,35.6895,139.6917
Tokyo,2025-05-09 07:00,15.4,Overcast ,57,7.2,1025.0,0,35.6895,139.6917
Tokyo,2025-05-09 08:00,16.1,Sunny,54,7.9,1025.0,0,35.6895,139.6917
Tokyo,2025-05-09 09:00,16.8,Overcast ,50,9.0,1025.0,0,35.6895,139.6917
Tokyo,2025-05-09 10:00,17.5,Sunny,48,10.4,1025.0,0,35.6895,139.6917
Tokyo,2025-05-09 11:00,18.3,Overcast ,45,11.9,1025.0,0,35.6895,139.6917
Tokyo,2025-05-09 12:00,19.0,Sunny,43,13.3,1025.0,0,35.6895,139.6917
Tokyo,2025-05-09 13:00,19.2,Sunny,44,14.8,1025.0,0,35.6895,139.6917
Tokyo,2025-05-09 14:00,19.4,Sunny,46,16.6,1024.0,0,35.6895,139.6917
Tokyo,2025-05-09 15:00,19.6,Sunny,47,18.0,1023.0,0,35.6895,139.6917
Tokyo,2025-05-09 16:00,19.2,Partly Cloudy ,50,20.2,1023.0,0,35.6895,139.6917
Tokyo,2025-05-09 17:00,18.8,Sunny,53,22.3,1023.0,0,35.6895,139.6917
Tokyo,2025-05-09 18:00,18.4,Partly Cloudy ,55,24.5,1023.0,0,35.6895,139.6917
Tokyo,2025-05-09 19:00,18.1,Patchy rain nearby,58,22.3,1023.0,20,35.6895,139.6917
Tokyo,2025-05-09 20:00,17.8,Partly Cloudy ,62,20.5,1024.0,41,35.6895,139.6917
Tokyo,2025-05-09 21:00,17.4,Patchy rain nearby,65,18.4,1024.0,61,35.6895,139.6917
Tokyo,2025-05-09 22:00,17.3,Patchy rain nearby,66,19.4,1023.0,100,35.6895,139.6917
Tokyo,2025-05-09 23:00,17.1,Patchy rain nearby,68,20.2,1022.0,100,35.6895,139.6917
Tokyo,2025-05-10 00:00,16.9,Patchy rain nearby,70,21.2,1021.0,100,35.6895,139.6917
Tokyo,2025-05-10 01:00,16.7,Light rain,73,22.3,1020.0,100,35.6895,139.6917
Tokyo,2025-05-10 02:00,16.5,Patchy rain nearby,76,23.4,1018.0,100,35.6895,139.6917
Tokyo,2025-05-10 03:00,16.3,Light rain,78,24.5,1017.0,100,35.6895,139.6917
Tokyo,2025-05-10 04:00,16.2,Light rain,80,25.6,1016.0,100,35.6895,139.6917
Tokyo,2025-05-10 05:00,16.1,Light rain,82,26.3,1015.0,100,35.6895,139.6917
Tokyo,2025-05-10 06:00,16.1,Light rain,84,27.4,1014.0,100,35.6895,139.6917
Tokyo,2025-05-10 07:00,16.1,Light rain,86,28.4,1013.0,100,35.6895,139.6917
Tokyo,2025-05-10 08:00,16.2,Light rain,89,29.5,1013.0,100,35.6895,139.6917
Tokyo,2025-05-10 09:00,16.2,Light rain,91,30.6,1012.0,100,35.6895,139.6917
Tokyo,2025-05-10 10:00,16.5,Moderate rain,89,30.2,1011.0,100,35.6895,139.6917
Tokyo,2025-05-10 11:00,16.8,Light rain,87,30.2,1010.0,100,35.6895,139.6917
Tokyo,2025-05-10 12:00,17.1,Moderate rain,85,29.9,1009.0,100,35.6895,139.6917
Tokyo,2025-05-10 13:00,17.0,Light rain,89,23.4,1007.0,100,35.6895,139.6917
Tokyo,2025-05-10 14:00,16.9,Moderate rain,92,16.6,1005.0,100,35.6895,139.6917
Tokyo,2025-05-10 15:00,16.8,Light rain,94,10.1,1003.0,100,35.6895,139.6917
Tokyo,2025-05-10 16:00,16.8,Cloudy ,91,13.0,1003.0,100,35.6895,139.6917
Tokyo,2025-05-10 17:00,16.7,Light rain,88,16.2,1003.0,100,35.6895,139.6917
Tokyo,2025-05-10 18:00,16.7,Cloudy ,85,19.1,1003.0,0,35.6895,139.6917
Tokyo,2025-05-10 19:00,16.7,Clear ,84,14.8,1003.0,0,35.6895,139.6917
Tokyo,2025-05-10 20:00,16.8,Cloudy ,83,10.1,1004.0,0,35.6895,139.6917
Tokyo,2025-05-10 21:00,16.8,Clear ,83,5.8,1004.0,0,35.6895,139.6917
Tokyo,2025-05-10 22:00,16.7,Partly Cloudy ,84,6.8,1004.0,0,35.6895,139.6917
Tokyo,2025-05-10 23:00,16.6,Clear ,85,8.3,1003.0,0,35.6895,139.6917
London,2025-05-04 00:00,8.0,Clear ,80,12.6,1017.0,0,51.5171,-0.1062
London,2025-05-04 01:00,7.6,Clear ,83,11.9,1017.0,0,51.5171,-0.1062
London,2025-05-04 02:00,7.2,Clear ,84,11.9,1017.0,0,51.5171,-0.1062
London,2025-05-04 03:00,6.7,Partly Cloudy ,85,12.6,1018.0,0,51.5171,-0.1062
